timestamp_ms,ax_g,ay_g,az_g,label
22226,0.0,0.0,0.0,1
22236,0.0,0.0,0.0,1
22246,0.0,0.0,0.0,1
22256,0.0,0.0,0.0,1
22266,0.0,0.0,0.0,1
22276,0.0,0.0,0.0,1
22286,0.0,0.0,0.0,1
22296,0.0,0.0,0.0,1
22306,0.0,0.0,0.0,1
22316,0.0,0.0,0.0,1
22326,0.0,0.0,0.0,1
22336,0.0,0.0,0.0,1
22346,0.0,0.0,0.0,1
22356,0.0,0.0,0.0,1
22366,0.0,0.0,0.0,1
22376,0.0,0.0,0.0,1
22386,0.0,0.0,0.0,1
22396,0.0,0.0,0.0,1
22406,0.0,0.0,0.0,1
22416,0.0,0.0,0.0,1
22426,0.0,0.0,0.0,1
22436,0.0,0.0,0.0,1
22446,0.0,0.0,0.0,1
22456,-0.4691,-5.235,1.6869,1
22582,0.0,0.0,0.0,1
22592,0.0,0.0,0.0,1
22602,0.0,0.0,0.0,1
22612,0.0,0.0,0.0,1
22622,0.0,0.0,0.0,1
22632,0.0,0.0,0.0,1
22642,0.0,0.0,0.0,1
22652,0.0,0.0,0.0,1
22662,0.0,0.0,0.0,1
22672,0.0,0.0,0.0,1
22682,0.0,0.0,0.0,1
22692,0.0,0.0,0.0,1
22702,0.0,0.0,0.0,1
22712,0.0,0.0,0.0,1
22722,0.0,0.0,0.0,1
22732,0.0,0.0,0.0,1
22742,0.0,0.0,0.0,1
22752,0.0,0.0,0.0,1
22762,0.0,0.0,0.0,1
22772,0.0,0.0,0.0,1
22782,0.0,0.0,0.0,1
22792,0.0,0.0,0.0,1
22802,0.0,0.0,0.0,1
22812,0.0,0.0,0.0,1
22822,0.0,0.0,0.0,1
22832,0.0,0.0,0.0,1
22842,0.0,0.0,0.0,1
22852,0.0,0.0,0.0,1
22862,0.0,0.0,0.0,1
22872,0.0,0.0,0.0,1
22882,0.0,0.0,0.0,1
22892,0.0,0.0,0.0,1
22902,0.0,0.0,0.0,1
22912,0.0,0.0,0.0,1
22922,0.0,0.0,0.0,1
22932,0.0,0.0,0.0,1
22942,0.0,0.0,0.0,1
22952,0.0,0.0,0.0,1
22962,0.0,0.0,0.0,1
22972,0.0,0.0,0.0,1
22982,0.0,0.0,0.0,1
22992,0.0,0.0,0.0,1
23002,0.0,0.0,0.0,1
23012,0.0,0.0,0.0,1
23022,0.0,0.0,0.0,1
23032,0.0,0.0,0.0,1
23042,0.0,0.0,0.0,1
23052,0.0,0.0,0.0,1
23062,0.0,0.0,0.0,1
23072,0.0,0.0,0.0,1
23082,0.0,0.0,0.0,1
23092,0.0,0.0,0.0,1
23102,0.0,0.0,0.0,1
23112,0.0,0.0,0.0,1
23122,0.0,0.0,0.0,1
23132,0.0,0.0,0.0,1
23142,0.0,0.0,0.0,1
23152,0.0,0.0,0.0,1
23162,0.0,0.0,0.0,1
23172,0.0,0.0,0.0,1
23182,0.0,0.0,0.0,1
23192,0.0,0.0,0.0,1
23202,0.0,0.0,0.0,1
23212,0.0,0.0,0.0,1
23222,0.0,0.0,0.0,1
23232,0.0,0.0,0.0,1
23242,0.0,0.0,0.0,1
23252,0.0,0.0,0.0,1
23262,0.0,0.0,0.0,1
23272,0.0,0.0,0.0,1
23282,0.0,0.0,0.0,1
23292,0.0,0.0,0.0,1
23302,0.0,0.0,0.0,1
23349,-0.4691,-8.7333,1.6869,1
23436,0.0,0.0,0.0,1
23446,0.0,0.0,0.0,1
23456,0.0,0.0,0.0,1
23466,0.0,0.0,0.0,1
23476,0.0,0.0,0.0,1
23486,0.0,0.0,0.0,1
23496,0.0,0.0,0.0,1
23506,0.0,0.0,0.0,1
23516,0.0,0.0,0.0,1
23526,0.0,0.0,0.0,1
23536,0.0,0.0,0.0,1
23546,0.0,0.0,0.0,1
23556,0.0,0.0,0.0,1
23566,0.0,0.0,0.0,1
23576,0.0,0.0,0.0,1
23586,0.0,0.0,0.0,1
23596,0.0,0.0,0.0,1
23606,0.0,0.0,0.0,1
23616,0.0,0.0,0.0,1
23626,0.0,0.0,0.0,1
23636,0.0,0.0,0.0,1
23646,0.0,0.0,0.0,1
23656,0.0,0.0,0.0,1
23666,0.0,0.0,0.0,1
23676,0.0,0.0,0.0,1
23686,0.0,0.0,0.0,1
23696,0.0,0.0,0.0,1
23706,0.0,0.0,0.0,1
23716,0.0,0.0,0.0,1
23726,0.0,0.0,0.0,1
23736,0.0,0.0,0.0,1
23746,0.0,0.0,0.0,1
23756,0.0,0.0,0.0,1
23766,0.0,0.0,0.0,1
23776,0.0,0.0,0.0,1
23786,0.0,0.0,0.0,1
23796,0.0,0.0,0.0,1
23806,0.0,0.0,0.0,1
23816,0.0,0.0,0.0,1
23826,0.0,0.0,0.0,1
23836,0.0,0.0,0.0,1
23846,0.0,0.0,0.0,1
23856,0.0,0.0,0.0,1
23866,0.0,0.0,0.0,1
23876,0.0,0.0,0.0,1
23886,0.0,0.0,0.0,1
23896,0.0,0.0,0.0,1
23906,0.0,0.0,0.0,1
23916,0.0,0.0,0.0,1
23926,0.0,0.0,0.0,1
23936,0.0,0.0,0.0,1
23946,0.0,0.0,0.0,1
23956,0.0,0.0,0.0,1
23966,0.0,0.0,0.0,1
23976,0.0,0.0,0.0,1
23986,0.0,0.0,0.0,1
23996,0.0,0.0,0.0,1
24006,0.0,0.0,0.0,1
24016,0.0,0.0,0.0,1
24026,0.0,0.0,0.0,1
24036,0.0,0.0,0.0,1
24046,0.0,0.0,0.0,1
24056,0.0,0.0,0.0,1
24066,0.0,0.0,0.0,1
24076,0.0,0.0,0.0,1
24086,0.0,0.0,0.0,1
24096,0.0,0.0,0.0,1
24106,0.0,0.0,0.0,1
24116,0.0,0.0,0.0,1
24126,0.0,0.0,0.0,1
24136,0.0,0.0,0.0,1
24146,0.0,0.0,0.0,1
24156,0.0,0.0,0.0,1
24166,0.0,0.0,0.0,1
24176,0.0,0.0,0.0,1
24186,0.0,0.0,0.0,1
24196,0.0,0.0,0.0,1
24206,0.0,0.0,0.0,1
24216,0.0,0.0,0.0,1
24226,0.0,0.0,0.0,1
24236,0.0,0.0,0.0,1
24246,0.0,0.0,0.0,1
24256,0.0,0.0,0.0,1
24266,0.0,0.0,0.0,1
24276,0.0,0.0,0.0,1
24286,0.0,0.0,0.0,1
24296,0.0,0.0,0.0,1
24306,0.0,0.0,0.0,1
24316,0.0,0.0,0.0,1
24326,0.0,0.0,0.0,1
24336,0.0,0.0,0.0,1
24346,0.0,0.0,0.0,1
24356,0.0,0.0,0.0,1
24366,0.0,0.0,0.0,1
24376,0.0,0.0,0.0,1
24386,0.0,0.0,0.0,1
24396,0.0,0.0,0.0,1
24406,0.0,0.0,0.0,1
24416,0.0,0.0,0.0,1
24426,0.0,0.0,0.0,1
24436,0.0,0.0,0.0,1
24446,0.0,0.0,0.0,1
24456,0.0,0.0,0.0,1
24466,0.0,0.0,0.0,1
24476,0.0,0.0,0.0,1
24486,0.0,0.0,0.0,1
24496,0.0,0.0,0.0,1
24506,0.0,0.0,0.0,1
24516,0.0,0.0,0.0,1
24526,0.0,0.0,0.0,1
24536,0.0,0.0,0.0,1
24546,0.0,0.0,0.0,1
24556,0.0,0.0,0.0,1
24566,0.0,0.0,0.0,1
24576,0.0,0.0,0.0,1
24586,0.0,0.0,0.0,1
24596,0.0,0.0,0.0,1
24606,0.0,0.0,0.0,1
24616,0.0,0.0,0.0,1
24626,0.0,0.0,0.0,1
24636,0.0,0.0,0.0,1
24646,0.0,0.0,0.0,1
24656,0.0,0.0,0.0,1
24666,0.0,0.0,0.0,1
24676,0.0,0.0,0.0,1
24686,0.0,0.0,0.0,1
24696,0.0,0.0,0.0,1
24706,0.0,0.0,0.0,1
24716,0.0,0.0,0.0,1
24726,0.0,0.0,0.0,1
350,0.1813,-0.255,0.9716,1
360,0.156,-0.1547,0.6873,1
370,0.2433,-0.1599,0.8727,1
380,0.2772,-0.1369,0.926,1
390,0.2792,-0.122,0.9535,1
400,0.2726,-0.1176,0.9596,1
410,0.2438,-0.1298,0.9672,1
420,0.2111,-0.1579,0.9635,1
430,0.1838,-0.1896,0.9425,1
440,0.1738,-0.2121,0.9133,1
450,0.1689,-0.216,0.9103,1
460,0.1516,-0.2243,0.9372,1
470,0.1494,-0.2341,0.944,1
480,0.1747,-0.2445,0.9086,1
490,0.2065,-0.2485,0.8823,1
500,0.2084,-0.2465,0.9111,1
510,0.1894,-0.2504,0.9704,1
520,0.197,-0.2558,0.9821,1
530,0.2306,-0.2538,0.9413,1
540,0.2589,-0.2443,0.9135,1
550,0.2472,-0.2326,0.945,1
560,0.2277,-0.2262,0.9804,1
570,0.2209,-0.2197,0.976,1
580,0.2262,-0.217,0.9487,1
590,0.2179,-0.2201,0.923,1
600,0.2035,-0.2223,0.9064,1
610,0.1918,-0.215,0.9111,1
620,0.1667,-0.207,0.9447,1
630,0.152,-0.2023,0.9589,1
640,0.1689,-0.1882,0.9445,1
650,0.183,-0.1738,0.9406,1
660,0.1845,-0.1747,0.9455,1
670,0.1882,-0.1845,0.9404,1
680,0.2028,-0.1928,0.9172,1
690,0.2001,-0.2016,0.9218,1
700,0.1843,-0.2199,0.9477,1
710,0.1889,-0.2294,0.943,1
720,0.2031,-0.226,0.9369,1
730,0.2077,-0.2192,0.9513,1
740,0.214,-0.2167,0.9548,1
750,0.2121,-0.2157,0.9606,1
760,0.2177,-0.2265,0.934,1
770,0.2223,-0.2292,0.9062,1
780,0.2099,-0.2272,0.9089,1
790,0.1918,-0.2199,0.9318,1
800,0.1816,-0.2138,0.9421,1
810,0.1852,-0.2021,0.9396,1
820,0.1957,-0.1887,0.9352,1
830,0.197,-0.1762,0.9423,1
840,0.1977,-0.163,0.9543,1
850,0.193,-0.1579,0.9694,1
860,0.1909,-0.1621,0.9596,1
870,0.2133,-0.1711,0.9152,1
880,0.2438,-0.1672,0.8593,1
890,0.2597,-0.1647,0.8313,1
900,0.2477,-0.164,0.8481,1
910,0.2099,-0.1752,0.8898,1
920,0.1823,-0.1921,0.9257,1
930,0.1562,-0.1999,0.9504,1
940,0.1535,-0.2111,0.9367,1
950,0.1757,-0.215,0.9142,1
960,0.1581,-0.2221,0.9313,1
970,0.1718,-0.2353,0.9296,1
980,0.1786,-0.2377,0.9233,1
990,0.2397,-0.2211,0.8808,1
1000,0.2724,-0.175,0.8937,1
1010,0.2487,-0.1564,0.9755,1
1020,0.2172,-0.164,1.0375,1
1030,0.2143,-0.1816,1.0277,1
1040,0.2389,-0.1755,0.985,1
1050,0.2209,-0.1865,1.0214,1
1060,0.1743,-0.1879,1.1024,1
1070,0.1635,-0.1916,1.1232,1
1080,0.2189,-0.1843,1.0382,1
1090,0.2348,-0.1777,0.9958,1
1100,0.2328,-0.1606,0.9943,1
1110,0.2336,-0.144,0.9904,1
1120,0.2492,-0.1215,0.9504,1
1130,0.2841,-0.102,0.8798,1
1140,0.2653,-0.0832,0.8791,1
1150,0.2077,-0.094,0.9335,1
1160,0.1579,-0.1025,0.9523,1
1170,0.1635,-0.1259,0.8876,1
1180,0.2074,-0.1257,0.7561,1
1225,0.0,0.0,0.0,1
1235,0.0,0.0,0.0,1
1245,0.0,0.0,0.0,1
1255,0.0,0.0,0.0,1
1265,0.0,0.0,0.0,1
1275,0.0,0.0,0.0,1
1285,0.0,0.0,0.0,1
1295,0.0,0.0,0.0,1
1305,0.0,0.0,0.0,1
1315,0.0,0.0,0.0,1
1325,0.0,0.0,0.0,1
1335,0.0,0.0,0.0,1
1345,0.0,0.0,0.0,1
1355,0.0,0.0,0.0,1
1365,0.0,0.0,0.0,1
1375,0.0,0.0,0.0,1
1385,0.0,0.0,0.0,1
1395,0.0,0.0,0.0,1
350,0.379,-0.1425,0.9491,1
360,0.2321,-0.1008,0.697,1
370,0.2538,-0.1384,0.8781,1
380,0.2353,-0.1613,0.8701,1
390,0.2101,-0.1811,0.8208,1
400,0.1633,-0.2114,0.8164,1
410,0.1184,-0.246,0.8374,1
420,0.094,-0.2807,0.8552,1
430,0.1132,-0.3185,0.8442,1
440,0.2101,-0.3378,0.7576,1
450,0.3305,-0.3239,0.6736,1
460,0.3527,-0.3197,0.7217,1
470,0.2999,-0.3436,0.8571,1
480,0.2653,-0.3578,0.9601,1
490,0.2831,-0.3541,0.9997,1
500,0.3329,-0.3458,0.9962,1
510,0.3734,-0.3297,0.997,1
520,0.3793,-0.3185,1.0199,1
530,0.3524,-0.3148,1.0546,1
540,0.32,-0.3285,1.0577,1
550,0.3024,-0.3327,1.0165,1
560,0.2953,-0.3351,0.9565,1
570,0.2751,-0.3175,0.9177,1
580,0.2262,-0.3104,0.9199,1
590,0.1874,-0.3073,0.923,1
600,0.1806,-0.3004,0.8884,1
610,0.1992,-0.2931,0.8344,1
620,0.2243,-0.2836,0.7768,1
630,0.2089,-0.2763,0.7795,1
640,0.1486,-0.2892,0.853,1
650,0.1181,-0.2943,0.9033,1
660,0.1572,-0.2877,0.8952,1
670,0.2065,-0.2763,0.874,1
680,0.2482,-0.2699,0.8662,1
690,0.2765,-0.2692,0.8832,1
700,0.287,-0.258,0.9372,1
710,0.308,-0.2428,0.976,1
720,0.3261,-0.2277,0.9972,1
730,0.3153,-0.2343,1.0214,1
740,0.3087,-0.2499,1.0194,1
750,0.3112,-0.2638,0.9762,1
760,0.3217,-0.2716,0.912,1
770,0.2848,-0.2829,0.8962,1
780,0.2162,-0.3078,0.9213,1
790,0.1801,-0.3263,0.9086,1
800,0.195,-0.3307,0.8544,1
810,0.2228,-0.3251,0.7942,1
820,0.2109,-0.33,0.7971,1
830,0.1694,-0.3439,0.8418,1
840,0.1581,-0.3505,0.8623,1
850,0.1745,-0.3512,0.8679,1
860,0.2162,-0.3451,0.8469,1
870,0.2565,-0.3278,0.8259,1
880,0.2587,-0.3153,0.8513,1
890,0.2375,-0.3129,0.9008,1
900,0.2189,-0.3209,0.9504,1
910,0.2301,-0.3263,0.965,1
920,3.0783,-2.4723,3.861,1
930,-0.5298,-0.9804,6.9847,1
940,-3.5676,0.2599,6.961,1
950,-3.1986,0.3405,3.9945,1
960,-1.6745,0.4115,0.8889,1
970,-0.9269,0.7463,-0.7273,1
980,-0.4078,0.3929,-1.4607,1
990,-0.2685,0.3131,-1.7196,1
1000,-0.4461,0.4474,-1.4021,1
1010,-0.8483,0.5123,-0.6465,1
1020,-0.8471,0.3934,-0.2445,1
1030,-0.462,0.4147,-0.2148,1
1040,-0.0632,0.4022,-0.2179,1
1050,0.1674,0.1643,-0.1103,1
1060,0.3932,0.0395,-0.0649,1
1070,0.2155,0.2126,0.6455,1
1080,-0.2123,0.009,1.8299,1
1090,-0.3934,-0.2187,2.4794,1
1100,0.019,-0.2853,2.4559,1
1110,0.6841,-0.3009,2.146,1
1120,1.2432,-0.3305,1.8836,1
1130,1.4848,-0.4134,1.8873,1
1140,1.4988,-0.4879,1.9903,1
1150,1.4158,-0.5491,1.9866,1
1160,1.2632,-0.6482,1.8248,1
1170,1.0082,-0.738,1.6,1
1180,0.646,-0.8078,1.4189,1
1190,0.2487,-0.831,1.3113,1
1200,-0.0713,-0.7815,1.2064,1
1210,-0.217,-0.6882,1.0058,1
1220,-0.2423,-0.556,0.7639,1
1230,-0.2399,-0.4115,0.5948,1
1240,-0.2397,-0.269,0.5384,1
1250,-0.1999,-0.1291,0.5328,1
1260,-0.122,0.0012,0.5623,1
1270,-0.0308,0.1086,0.6563,1
1280,0.1198,0.1869,0.7331,1
1290,0.2987,0.235,0.7551,1
1300,0.4671,0.2341,0.7595,1
1310,0.6033,0.2355,0.7744,1
1320,0.6643,0.2282,0.8825,1
1330,0.6158,0.1511,1.0438,1
1340,0.5604,0.0151,1.1322,1
1350,0.5518,-0.1284,1.0724,1
1360,0.5189,-0.2758,1.008,1
1370,0.4271,-0.4232,1.0087,1
1380,0.3268,-0.5357,1.0316,1
1390,0.2746,-0.6148,1.016,1
1400,0.2709,-0.6529,0.9587,1
1410,0.2936,-0.6514,0.9028,1
1420,0.3053,-0.6253,0.8998,1
1430,0.3112,-0.5777,0.9216,1
1440,0.3466,-0.5098,0.9086,1
1450,0.3934,-0.4254,0.8835,1
1460,0.3961,-0.3395,0.9111,1
1470,0.3746,-0.2626,0.9567,1
1480,0.358,-0.1984,0.9792,1
1490,0.3641,-0.1369,0.9494,1
1500,0.3802,-0.0869,0.8945,1
1510,0.3771,-0.0539,0.8593,1
1520,0.3488,-0.0415,0.8449,1
1530,0.3209,-0.0544,0.8139,1
1540,0.2951,-0.0761,0.7866,1
1550,0.265,-0.115,0.771,1
1560,0.238,-0.165,0.77,1
1570,0.2243,-0.2114,0.7829,1
1580,0.2272,-0.2589,0.8047,1
1590,0.2433,-0.2982,0.8361,1
1600,0.2855,-0.3258,0.8618,1
1610,0.3409,-0.3146,0.8947,1
1620,0.3834,-0.3058,0.9501,1
1630,0.4237,-0.2963,0.9748,1
1640,0.4671,-0.2863,0.9652,1
1650,0.4893,-0.279,0.9413,1
1660,0.4759,-0.2812,0.9211,1
1670,0.4151,-0.2816,0.9321,1
1680,0.3685,-0.2992,0.9008,1
1690,0.3273,-0.3073,0.8396,1
1700,0.3087,-0.3014,0.7778,1
1710,0.2279,-0.2646,0.8513,1
1720,0.1245,-0.2387,1.0089,1
1730,0.1147,-0.2031,1.0534,1
1740,0.2243,-0.165,0.9389,1
1750,0.3453,-0.134,0.7917,1
1760,0.3971,-0.1272,0.7358,1
1770,0.35,-0.1425,0.8149,1
1780,0.2638,-0.1796,0.943,1
1790,0.2372,-0.2228,0.9799,1
1800,0.2812,-0.2428,0.9059,1
1810,0.3285,-0.2492,0.8464,1
1820,0.3424,-0.2502,0.8452,1
1830,0.3456,-0.2487,0.8676,1
1840,0.3553,-0.2404,0.8605,1
1850,0.3805,-0.238,0.8042,1
1860,0.3837,-0.2448,0.7449,1
1870,0.3153,-0.2509,0.7893,1
1880,0.1655,-0.2738,0.9694,1
1890,0.0591,-0.3114,1.1022,1
1900,0.0869,-0.3202,1.0592,1
1910,0.184,-0.3031,0.9345,1
1920,0.2672,-0.2758,0.8527,1
1930,0.3046,-0.2362,0.8466,1
1940,0.2895,-0.1952,0.9284,1
1950,0.2607,-0.1635,1.0077,1
1960,0.2411,-0.1464,1.0541,1
1970,0.2175,-0.1457,1.0787,1
1980,0.2089,-0.1608,1.0621,1
1990,0.2299,-0.1728,1.0175,1
2000,0.2375,-0.1613,1.0167,1
2010,0.2441,-0.155,1.0277,1
2020,0.2768,-0.143,0.986,1
2030,0.2753,-0.1403,0.977,1
2040,0.2223,-0.1686,1.0194,1
2050,0.1906,-0.2023,1.0448,1
2060,2.146,0.5096,1.4416,1
2070,0.0942,-1.467,3.6721,1
2080,-4.7013,0.6846,6.8863,1
2090,-3.9017,0.2702,4.866,1
2100,-1.9615,0.5006,0.9882,1
2110,-0.4674,0.4176,-1.1944,1
2120,0.2726,0.2392,-2.0301,1
2130,0.1376,0.2731,-1.7294,1
2140,-0.6597,0.2602,-0.4193,1
2150,-0.9667,0.2309,0.2916,1
2160,-0.6263,0.245,0.1555,1
2170,-0.1386,0.2465,-0.0757,1
2180,0.1335,0.1684,-0.0918,1
2190,0.3392,0.0549,-0.0813,1
2200,0.0761,0.2445,0.7768,1
2210,-0.3849,0.1247,1.9432,1
2220,-0.3244,-0.1757,2.3044,1
2230,0.125,-0.1669,2.0947,1
2240,0.678,-0.2197,1.8448,1
2250,1.0133,-0.2907,1.7548,1
2260,1.1141,-0.4039,1.8353,1
2270,1.1036,-0.4906,1.9127,1
2280,1.0604,-0.5547,1.8495,1
2290,0.977,-0.6277,1.6667,1
2300,0.7676,-0.6804,1.4929,1
2310,0.4374,-0.7156,1.3945,1
2320,0.0996,-0.7307,1.2935,1
2330,-0.1462,-0.6773,1.151,1
2340,-0.2697,-0.5777,0.9836,1
2350,-0.2987,-0.4469,0.7922,1
2360,-0.2941,-0.3173,0.6433,1
2370,-0.2916,-0.1938,0.5572,1
2380,-0.3034,-0.093,0.5735,1
2390,-0.3256,0.0015,0.7222,1
2400,-0.2423,0.1013,0.822,1
2410,-0.0505,0.1745,0.8242,1
2420,0.1528,0.2348,0.813,1
2430,0.3119,0.2389,0.8378,1
2440,0.4095,0.2192,0.9103,1
2450,0.4408,0.176,1.0211,1
2460,0.4203,0.0837,1.1232,1
2470,0.39,-0.039,1.1695,1
2480,0.3468,-0.1745,1.1666,1
2490,0.3024,-0.3092,1.119,1
2500,0.2582,-0.4215,1.0616,1
2510,0.2065,-0.4954,1.0253,1
2520,0.1535,-0.5484,1.0038,1
2530,0.1093,-0.5774,0.9914,1
2540,0.0774,-0.584,0.987,1
2550,0.0786,-0.5577,0.9674,1
2560,0.1064,-0.5035,0.9491,1
2570,0.1303,-0.4225,0.9674,1
2580,0.1613,-0.3351,0.9855,1
2590,0.2031,-0.246,0.9862,1
2600,0.2287,-0.1638,0.9916,1
2610,0.2541,-0.1032,0.9709,1
2620,0.2675,-0.0556,0.9301,1
2630,0.2458,-0.029,0.9094,1
2640,0.196,-0.0364,0.9098,1
2650,0.1398,-0.0647,0.8972,1
2660,0.1025,-0.1067,0.8576,1
2670,0.0923,-0.1489,0.8015,1
2680,0.0874,-0.1852,0.7822,1
2690,0.062,-0.2226,0.8227,1
2700,0.05,-0.2633,0.8818,1
2710,0.0671,-0.2926,0.9272,1
2720,0.1106,-0.3146,0.9526,1
2730,0.1743,-0.3231,0.9562,1
2740,0.2323,-0.3246,0.9704,1
2750,0.2707,-0.3246,0.9875,1
2760,0.2941,-0.3141,1.0001,1
2770,0.2982,-0.3031,1.0197,1
2780,0.2821,-0.2836,1.0438,1
2790,0.2653,-0.2643,1.0455,1
2800,0.2487,-0.2428,1.0121,1
2810,0.2258,-0.2267,0.9779,1
2820,0.1911,-0.2131,0.9474,1
2830,0.154,-0.2013,0.9281,1
2840,0.1147,-0.1867,0.9142,1
2850,0.0898,-0.1767,0.8994,1
2860,0.0866,-0.1694,0.872,1
2870,0.0852,-0.1684,0.8549,1
2880,0.0771,-0.1828,0.8615,1
2890,0.0852,-0.2084,0.8588,1
2900,0.1174,-0.2282,0.8342,1
2910,0.1472,-0.2445,0.8359,1
2920,0.1572,-0.2543,0.8898,1
2930,0.164,-0.2611,0.9618,1
2940,0.1923,-0.2602,0.987,1
2950,0.2472,-0.2565,0.9618,1
2960,0.2831,-0.2416,0.9477,1
2970,0.2638,-0.2416,0.9799,1
2980,0.2258,-0.2448,1.016,1
2990,0.2016,-0.2509,1.0087,1
3000,0.1769,-0.2502,0.9836,1
3010,0.1484,-0.2546,0.964,1
3020,0.1313,-0.2526,0.9367,1
3030,0.1232,-0.2487,0.9037,1
3040,0.114,-0.2358,0.8867,1
3050,0.0981,-0.2214,0.8898,1
3060,0.092,-0.2118,0.892,1
3070,0.0942,-0.2033,0.8937,1
3080,0.1091,-0.1977,0.894,1
3090,0.1167,-0.193,0.9086,1
3100,0.1247,-0.1923,0.9321,1
3110,0.1442,-0.1889,0.9521,1
3120,0.1647,-0.1833,0.9701,1
3130,0.1613,-0.1718,1.0221,1
3140,0.1516,-0.1669,1.079,1
3150,0.155,-0.1674,1.1053,1
3160,0.1691,-0.1857,1.0839,1
3170,3.356,-3.1452,6.8063,1
3180,-4.5692,0.2228,7.997,1
3190,-5.5699,0.6704,7.997,1
3200,-3.4097,0.8947,3.4195,1
3210,-1.8534,0.9074,0.4718,1
3220,-1.1476,0.6319,-0.7773,1
3230,-1.0072,0.6668,-1.2798,1
3240,-1.0785,0.6609,-1.2569,1
3250,-1.1551,0.8161,-1.1368,1
3260,-1.1185,0.955,-1.0638,1
3270,-0.8152,0.9384,-1.0009,1
3280,-0.5298,1.1056,-0.7832,1
3290,-0.2516,1.0621,-0.4654,1
3300,-0.05,0.8557,-0.2053,1
3310,-0.0693,0.615,0.3573,1
3320,0.0908,0.3766,0.7488,1
3330,0.4266,0.3597,0.8486,1
3340,0.4576,0.2707,1.253,1
3350,0.0849,-0.1706,1.7804,1
3360,-0.0164,-0.3851,2.1253,1
3370,0.0542,-0.4378,2.3598,1
3380,0.2245,-0.546,2.3971,1
3390,0.5916,-0.5801,2.2038,1
3400,0.8483,-0.5787,2.1087,1
3410,0.9692,-0.6731,2.0235,1
3420,0.9318,-0.7732,1.962,1
3430,1.0375,-0.7822,1.775,1
3440,0.8303,-0.7353,1.7633,1
3450,0.6123,-0.8215,1.7106,1
3460,0.484,-0.8378,1.3992,1
3470,0.3231,-0.7864,1.1495,1
3480,0.0742,-0.7068,1.0529,1
3490,-0.1542,-0.6316,1.0109,1
3500,-0.2812,-0.5115,0.9291,1
3510,-0.2763,-0.3566,0.7873,1
3520,-0.2101,-0.1974,0.6775,1
3530,-0.1574,-0.0349,0.6899,1
3540,-0.1049,0.1027,0.7485,1
3550,-0.0278,0.176,0.7829,1
3560,0.0847,0.2548,0.7678,1
3570,0.2118,0.2707,0.7412,1
3580,0.3007,0.2943,0.7634,1
3590,0.3041,0.2855,0.8818,1
3600,0.2826,0.2092,1.0141,1
3610,0.2973,0.1342,1.0739,1
3620,0.3295,0.0369,1.0841,1
3630,0.3483,-0.0859,1.0853,1
3640,0.3348,-0.2155,1.0924,1
3650,0.2912,-0.3451,1.1102,1
3660,0.2746,-0.4559,1.0809,1
3670,0.2604,-0.5301,1.0385,1
3680,0.224,-0.5787,1.0446,1
3690,0.1801,-0.6079,1.0656,1
3700,0.1591,-0.6165,1.0553,1
3710,0.1664,-0.6033,1.0075,1
3720,0.185,-0.5655,0.9611,1
3730,0.1945,-0.5054,0.9457,1
3740,0.2116,-0.4178,0.9255,1
3750,0.2348,-0.3114,0.9037,1
3760,0.2362,-0.2084,0.9152,1
3770,0.2243,-0.122,0.9203,1
3780,0.2197,-0.0598,0.895,1
3790,0.2033,-0.0103,0.8803,1
3800,0.1662,0.0144,0.8913,1
3810,0.134,0.0105,0.8854,1
3820,0.1311,-0.0061,0.8364,1
3830,0.1489,-0.0283,0.7749,1
3840,0.1564,-0.0527,0.7561,1
3850,0.1452,-0.0796,0.7883,1
3860,0.1252,-0.1179,0.8449,1
3870,0.1215,-0.1669,0.8896,1
3880,0.1359,-0.2221,0.9084,1
3890,0.1655,-0.277,0.9086,1
3900,0.2065,-0.3202,0.8879,1
3910,0.2387,-0.3405,0.8869,1
3920,0.2433,-0.3529,0.9208,1
3930,0.2563,-0.3446,0.9369,1
3940,0.2633,-0.3153,0.954,1
3950,0.2167,-0.2782,1.0394,1
3960,0.1428,-0.2558,1.1471,1
3970,0.1252,-0.2455,1.138,1
3980,0.1713,-0.2201,1.0214,1
3990,0.2079,-0.1879,0.8969,1
4000,0.2116,-0.163,0.8347,1
4010,0.1657,-0.1359,0.8449,1
4020,0.1357,-0.0903,0.8469,1
4030,0.0815,-0.0337,0.9091,1
4040,-0.0098,-0.0051,1.0516,1
4050,-0.0552,0.0073,1.1261,1
4060,0.0063,0.0012,1.0358,1
4070,0.0984,0.0022,0.9155,1
4080,0.1235,-0.0195,0.894,1
4090,0.1232,-0.0488,0.9264,1
4100,0.1374,-0.0708,0.9279,1
4110,0.1887,-0.0766,0.8649,1
4120,0.1718,-0.0881,0.8969,1
4130,0.0544,-0.1203,1.0914,1
4140,-0.0256,-0.1618,1.2518,1
4150,-0.0046,-0.1935,1.2567,1
4160,0.1093,-0.2016,1.1041,1
4170,0.2045,-0.1994,0.9818,1
4180,0.2116,-0.1899,0.997,1
4190,0.1691,-0.1686,1.0968,1
4200,0.1491,-0.1481,1.1344,1
4210,0.1572,-0.115,1.0997,1
4220,0.1274,-0.0898,1.1009,1
4230,0.0681,-0.0813,1.1232,1
4240,0.0503,-0.0779,1.0814,1
4250,0.0569,-0.0698,1.0055,1
4260,0.0622,-0.0617,0.9504,1
4270,0.0683,-0.0483,0.8925,1
4280,0.0783,-0.0796,0.7097,1
