timestamp,x,y,z
8.966,9.311,0.486,2.361
8.986,9.393,0.613,2.370
9.005,9.306,0.558,2.385
9.025,9.182,0.424,2.406
9.044,9.239,0.390,2.337
9.063,9.191,0.445,2.485
9.083,9.000,0.400,2.720
9.102,9.122,0.424,2.636
9.121,9.337,0.481,2.459
9.141,9.426,0.342,2.251
9.160,9.376,0.352,2.296
9.180,9.220,0.409,2.337
9.199,9.239,0.409,2.378
9.218,9.285,0.459,2.330
9.238,9.407,0.613,2.284
9.257,9.407,0.639,2.289
9.276,9.361,0.661,2.481
9.296,9.390,0.764,2.576
9.315,9.302,0.819,2.792
9.334,9.203,0.570,2.739
9.354,9.100,0.368,2.701
9.373,9.055,0.337,2.670
9.393,9.103,0.268,2.596
9.411,8.983,-0.054,2.591
9.431,8.717,-0.050,2.940
9.451,8.614,0.175,3.438
9.470,8.782,0.385,3.460
9.489,8.950,0.464,3.333
9.509,9.060,0.414,3.036
9.528,9.127,0.359,2.909
9.547,9.201,0.414,2.897
9.567,9.096,0.249,2.797
9.586,9.127,0.129,2.799
9.606,9.175,0.225,2.926
9.625,9.065,0.170,2.924
9.644,9.079,-0.002,2.737
9.664,9.144,0.014,2.679
9.683,9.148,-0.045,2.612
9.702,9.211,0.017,2.660
9.722,9.287,0.155,2.708
9.741,9.304,0.270,2.799
9.761,9.230,0.301,2.794
9.780,9.237,0.239,2.691
9.799,9.177,0.237,2.727
9.819,9.141,0.275,2.806
9.838,9.002,0.234,2.936
9.857,9.093,0.153,2.830
9.877,9.079,0.134,2.909
9.896,8.990,0.184,3.149
9.916,8.947,0.266,3.297
9.935,8.997,0.340,3.285
9.954,8.990,0.428,3.319
9.974,8.957,0.428,3.316
9.993,8.928,0.447,3.371
10.012,8.878,0.368,3.280
10.032,8.847,0.373,3.297
10.051,8.930,0.385,3.278
10.070,8.907,0.364,3.304
10.090,8.966,0.282,3.120
10.109,9.079,0.273,2.993
10.129,9.215,0.227,2.818
10.148,9.115,0.167,2.938
10.167,9.062,-0.033,3.029
10.187,9.191,-0.114,2.924
10.206,9.306,0.069,3.005
10.225,9.206,0.227,3.206
10.245,9.120,0.313,3.249
10.264,9.110,0.357,3.173
10.283,9.074,0.424,3.165
10.303,8.923,0.471,3.297
10.322,8.823,0.538,3.419
10.342,8.804,0.627,3.469
10.361,8.725,0.622,3.477
10.380,8.655,0.625,3.486
10.400,8.734,0.656,3.484
10.419,8.851,0.579,3.462
10.438,8.983,0.419,3.436
10.458,8.916,0.407,3.659
10.477,8.813,0.438,3.953
10.497,8.842,0.364,3.975
10.516,8.878,0.304,3.951
10.535,8.784,0.225,3.903
10.555,8.775,0.325,3.838
10.574,8.691,0.531,3.900
10.593,8.650,0.673,3.941
10.613,8.590,0.720,4.018
10.632,8.586,0.735,4.104
10.651,8.629,0.697,4.015
10.671,8.634,0.665,3.941
10.690,8.662,0.570,3.879
10.710,8.691,0.498,3.903
10.729,8.705,0.488,3.987
10.748,8.744,0.450,3.924
10.768,8.768,0.450,3.841
10.787,8.839,0.457,3.714
10.806,8.825,0.447,3.680
10.826,8.799,0.436,3.675
10.845,8.816,0.541,3.735
10.865,8.777,0.543,3.778
10.884,8.837,0.527,3.663
10.903,8.825,0.512,3.661
10.923,8.748,0.469,3.738
10.942,8.741,0.428,3.742
10.961,8.732,0.433,3.829
10.981,8.842,0.419,3.556
11.000,9.179,-0.088,2.691
11.019,9.424,0.340,2.964
